deal,rot,event,seat,team,kind,card,target,set,hit,ownLocked,oppLocked,truthHolder,dead,gateBound,searched,changed,nCand,nTie,nFeasible,p,margin,score,pAlloc,unresolved
2,0,14,0,0,0,25,3,4,0,1,0,2,0,0,0,0,81,2,0,0.213214,0.000000,10.273238,-1.000000,39
2,0,16,4,0,0,25,1,4,0,1,0,2,0,0,0,0,58,1,0,0.362715,0.194273,8.744087,-1.000000,38
2,0,18,4,0,0,25,5,4,0,1,0,2,0,0,0,0,57,1,0,0.520502,5.694032,13.535376,-1.000000,38
2,0,19,0,0,1,-1,-1,4,1,1,0,-1,0,0,0,0,37,0,1,1.000000,0.000000,0.000000,1.000000,37
2,0,22,4,0,0,2,1,0,1,0,0,1,0,0,0,0,47,3,0,0.781685,0.000000,6.932223,-1.000000,33
2,0,23,4,0,0,3,1,0,1,0,0,1,0,0,0,0,44,2,0,0.620173,0.000000,13.569984,-1.000000,32
2,0,24,4,0,0,5,1,0,1,0,0,1,0,0,0,0,41,1,0,0.602672,0.330789,14.617267,-1.000000,31
2,0,25,4,0,0,0,3,0,0,0,0,5,0,0,0,0,38,1,0,0.541102,1.074848,18.997120,-1.000000,30
2,0,27,0,0,0,33,1,5,0,0,0,3,0,0,0,0,75,25,0,0.199753,0.000000,0.507771,-1.000000,32
2,0,29,0,0,0,31,1,5,0,0,0,4,0,0,0,0,74,4,0,0.187505,0.000000,8.076395,-1.000000,32
2,0,31,0,0,0,35,1,5,0,0,0,4,0,0,0,0,73,3,0,0.194598,0.000000,8.227564,-1.000000,32
2,0,33,0,0,0,34,1,5,0,0,0,4,0,0,0,0,72,2,0,0.205139,0.000000,8.440007,-1.000000,32
2,0,35,2,0,0,31,3,5,0,0,0,4,0,0,0,0,53,4,0,0.353536,0.000000,7.124491,-1.000000,31
2,0,37,2,0,0,31,5,5,0,0,0,4,0,0,0,0,52,1,0,0.426607,0.376566,10.506168,-1.000000,31
2,0,46,0,0,0,32,3,5,0,0,0,2,0,0,0,0,69,1,0,0.160650,0.057055,8.046273,-1.000000,24
2,0,50,2,0,0,30,3,5,1,0,0,3,0,0,0,0,52,2,0,1.000000,0.000000,18.577692,-1.000000,24
2,0,51,2,0,0,31,3,5,1,0,0,3,0,0,0,0,51,1,0,1.000000,4.178980,19.659477,-1.000000,24
2,0,52,2,0,0,33,3,5,1,0,0,3,0,0,0,0,50,2,0,0.838691,0.000000,16.691872,-1.000000,24
2,0,53,4,0,1,-1,-1,5,1,1,0,-1,0,0,0,0,21,0,1,1.000000,0.000000,0.000000,1.000000,21
2,0,54,2,0,0,47,5,7,1,0,0,5,0,0,0,0,45,30,0,0.238095,0.000000,-0.695248,-1.000000,21
2,0,55,2,0,0,46,3,7,1,0,0,3,0,0,0,0,42,4,0,0.250000,0.000000,8.123762,-1.000000,20
2,0,56,2,0,0,45,5,7,1,0,0,5,0,0,0,0,39,9,0,0.210526,0.000000,9.179956,-1.000000,19
2,0,57,2,0,0,44,3,7,1,0,0,3,0,0,0,0,36,4,0,0.222222,0.000000,11.344838,-1.000000,18
2,0,58,0,0,1,-1,-1,7,1,1,0,-1,0,0,0,0,16,0,2,1.000000,0.000000,0.000000,1.000000,16
2,0,59,2,0,0,12,1,2,1,0,0,1,0,0,0,0,30,10,0,0.250000,0.000000,0.639538,-1.000000,16
2,0,60,2,0,0,13,1,2,0,0,0,4,0,0,0,0,27,12,0,0.200000,0.000000,8.879483,-1.000000,15
2,0,62,4,0,0,14,3,2,0,0,0,5,0,0,0,0,24,8,0,0.172444,0.000000,6.749943,-1.000000,14
2,0,66,2,0,0,13,3,2,1,0,0,3,0,0,0,0,24,2,0,1.000000,0.000000,20.673756,-1.000000,14
2,0,67,2,0,0,12,3,2,1,0,0,3,0,0,0,0,23,1,0,1.000000,5.161425,21.677162,-1.000000,14
2,0,68,2,0,0,15,3,2,1,0,0,3,0,0,0,0,22,2,0,0.762308,0.000000,17.772978,-1.000000,14
2,0,69,2,0,0,16,3,2,0,0,0,0,0,0,0,0,19,1,0,0.423297,1.714881,16.073996,-1.000000,13
2,0,72,4,0,0,18,5,3,0,0,0,3,0,0,0,0,12,4,0,0.329697,0.000000,2.913389,-1.000000,12
2,0,80,4,0,0,18,1,3,0,0,0,3,0,0,0,0,11,1,0,0.386849,0.749950,10.223971,-1.000000,9
2,0,82,0,0,0,18,3,3,1,0,0,3,0,0,0,0,13,1,0,0.470116,3.031836,8.635025,-1.000000,10
2,0,83,0,0,0,20,1,3,0,0,0,5,0,0,0,0,12,4,0,0.201907,0.000000,9.452367,-1.000000,9
2,0,86,4,0,0,18,1,3,1,0,0,1,0,0,0,0,9,1,0,1.000000,7.964996,21.321470,-1.000000,8
2,0,87,4,0,0,19,1,3,0,0,0,0,0,0,0,0,8,2,0,0.568829,0.000000,15.410181,-1.000000,8
2,0,94,2,0,0,41,3,6,1,0,0,3,0,0,0,0,11,1,0,1.000000,3.855412,11.882064,-1.000000,4
2,0,95,2,0,0,36,1,6,1,0,0,1,0,0,0,0,10,1,0,0.868819,0.096481,16.257957,-1.000000,4
2,0,96,2,0,0,37,5,6,1,0,0,5,0,0,0,0,8,1,0,0.635782,1.768948,14.971204,-1.000000,3
2,0,97,2,0,0,38,3,6,1,0,0,3,0,0,0,0,4,2,0,0.500000,0.000000,14.190729,-1.000000,2
2,0,98,2,0,0,40,1,6,1,0,0,1,0,0,0,0,0,0,0,-1.000000,0.000000,0.000000,-1.000000,0
2,0,99,0,0,1,-1,-1,6,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
2,1,1,1,1,0,0,2,0,0,0,0,5,0,0,0,0,63,3,0,0.177806,0.000000,-0.116958,-1.000000,45
2,1,3,3,1,0,8,2,1,1,0,0,2,0,0,0,0,98,4,0,0.585332,0.000000,2.686483,-1.000000,45
2,1,4,3,1,0,6,2,1,1,0,0,2,0,0,0,0,95,3,0,0.384619,0.000000,9.144487,-1.000000,44
2,1,5,3,1,0,9,2,1,0,0,0,5,0,0,0,0,92,2,0,0.360147,0.000000,10.540510,-1.000000,43
2,1,10,1,1,0,0,0,0,0,0,0,5,0,0,0,0,62,2,0,0.252525,0.000000,7.862795,-1.000000,42
2,1,15,3,1,0,49,4,8,0,0,0,2,0,0,0,0,84,8,0,0.244485,0.000000,-1.703934,-1.000000,39
2,1,17,1,1,0,0,4,0,0,0,0,5,0,0,0,0,60,1,0,0.373917,1.070205,9.003001,-1.000000,38
2,1,20,5,1,0,49,2,8,1,0,0,2,0,0,0,0,86,2,0,0.304294,0.000000,5.250459,-1.000000,35
2,1,21,5,1,0,53,4,8,0,1,0,1,0,0,0,0,84,4,0,0.172515,0.000000,6.465484,-1.000000,34
2,1,26,3,1,0,53,0,8,0,1,0,1,0,0,0,0,80,1,0,0.337859,0.670126,11.958234,-1.000000,29
2,1,28,1,1,0,52,0,8,0,1,0,3,0,0,0,0,51,3,0,0.013097,0.000000,6.119754,-1.000000,31
2,1,30,1,1,0,51,0,8,0,1,0,3,0,0,0,0,50,2,0,0.012898,0.000000,8.535000,-1.000000,31
2,1,32,1,1,0,48,0,8,0,1,0,5,0,0,0,0,49,1,0,0.014022,0.181936,8.563266,-1.000000,31
2,1,34,1,1,0,52,2,8,0,1,0,3,0,0,0,0,48,3,0,0.016535,0.000000,8.365255,-1.000000,31
2,1,36,3,1,0,50,2,8,0,1,0,1,0,0,0,0,74,1,0,0.032805,0.237175,9.218324,-1.000000,29
2,1,38,5,1,0,2,4,0,1,0,0,4,0,0,0,0,72,3,0,1.000000,0.000000,14.951217,-1.000000,30
2,1,39,5,1,0,3,4,0,1,0,0,4,0,0,0,0,71,2,0,1.000000,0.000000,18.726734,-1.000000,30
2,1,40,5,1,0,5,4,0,1,0,0,4,0,0,0,0,70,1,0,1.000000,4.737263,19.789062,-1.000000,30
2,1,41,5,1,0,1,4,0,1,0,0,4,0,0,0,0,69,2,0,0.811561,0.000000,16.726778,-1.000000,30
2,1,42,5,1,0,4,4,0,1,0,0,4,0,0,0,0,66,1,0,0.564855,7.215399,18.114035,-1.000000,29
2,1,43,1,1,1,-1,-1,0,1,1,0,-1,0,0,0,0,28,0,8,1.000000,0.000000,0.000000,1.000000,28
2,1,44,5,1,0,50,0,8,0,1,0,1,0,0,0,0,63,1,0,0.057576,0.144302,6.533536,-1.000000,28
2,1,45,3,1,1,-1,-1,8,1,1,0,-1,0,0,0,0,26,0,1,0.862133,0.000000,0.000000,0.862133,26
2,1,47,3,1,0,30,0,5,1,0,0,0,0,0,0,0,65,1,0,1.000000,0.281527,11.971509,-1.000000,22
2,1,48,3,1,0,31,4,5,1,0,0,4,0,0,0,0,64,1,0,1.000000,5.288374,19.900450,-1.000000,22
2,1,49,3,1,0,35,2,5,0,0,0,4,0,0,0,0,63,2,0,0.716918,0.000000,15.511368,-1.000000,22
2,1,61,1,1,0,41,4,6,0,0,0,0,0,0,0,0,27,8,0,0.235881,0.000000,-0.564610,-1.000000,14
2,1,63,3,1,0,12,2,2,1,0,0,2,0,0,0,0,40,1,0,1.000000,3.953856,11.517399,-1.000000,14
2,1,64,3,1,0,13,4,2,1,0,0,4,0,0,0,0,39,1,0,0.850908,1.842936,15.543119,-1.000000,14
2,1,65,3,1,0,14,2,2,0,0,0,5,0,0,0,0,37,1,0,0.610247,2.401470,13.512107,-1.000000,13
2,1,70,3,1,0,41,0,6,1,0,0,0,0,0,0,0,29,1,0,0.413065,3.292967,6.458097,-1.000000,13
2,1,71,3,1,0,36,4,6,0,0,0,1,0,0,0,0,27,4,0,0.143244,0.000000,7.114694,-1.000000,12
2,1,73,5,1,0,12,2,2,1,0,0,2,0,0,0,0,33,4,0,1.000000,0.000000,16.504892,-1.000000,11
2,1,74,5,1,0,13,2,2,1,0,0,2,0,0,0,0,32,3,0,1.000000,0.000000,20.218927,-1.000000,11
2,1,75,5,1,0,15,2,2,1,0,0,2,0,0,0,0,31,2,0,1.000000,0.000000,21.360003,-1.000000,11
2,1,76,5,1,0,17,2,2,1,0,0,2,0,0,0,0,30,1,0,1.000000,12.239090,23.671759,-1.000000,11
2,1,77,5,1,0,16,0,2,1,0,0,0,0,0,0,0,27,1,0,0.387611,0.233357,16.206394,-1.000000,10
2,1,78,1,1,1,-1,-1,2,1,1,0,-1,0,0,0,0,9,0,7,1.000000,0.000000,0.000000,1.000000,9
2,1,79,5,1,0,39,4,6,0,0,0,2,0,0,0,0,25,3,0,0.069239,0.000000,6.264157,-1.000000,9
2,1,81,1,1,0,37,0,6,0,0,0,5,0,0,0,0,22,4,0,0.045588,0.000000,10.012985,-1.000000,8
2,1,84,1,1,0,18,0,3,1,0,0,0,0,0,0,0,19,1,0,1.000000,0.629039,11.557912,-1.000000,7
2,1,85,1,1,0,20,4,3,0,0,0,5,0,0,0,0,18,1,0,0.700331,3.516114,13.507252,-1.000000,7
2,1,88,1,1,0,18,4,3,1,0,0,4,0,0,0,0,17,1,0,1.000000,0.695478,19.482317,-1.000000,7
2,1,89,1,1,0,19,0,3,1,0,0,0,0,0,0,0,16,1,0,0.990926,2.255913,19.713238,-1.000000,7
2,1,90,1,1,0,22,4,3,1,0,0,4,0,0,0,0,10,2,0,0.911175,0.000000,18.257771,-1.000000,6
2,1,91,1,1,0,23,4,3,1,0,0,4,0,0,0,0,8,1,0,0.784036,5.224116,20.583929,-1.000000,5
2,1,92,5,1,1,-1,-1,3,1,1,0,-1,0,0,0,0,5,0,3,1.000000,0.000000,0.000000,1.000000,5
2,1,93,1,1,0,37,2,6,0,0,0,5,0,0,0,0,3,2,0,0.338145,0.000000,10.775366,-1.000000,3
3,0,0,4,0,0,53,5,8,0,0,0,1,0,0,0,0,81,36,0,0.200000,0.000000,-1.510910,-1.000000,45
3,0,2,4,0,0,51,5,8,0,0,0,0,0,0,0,0,79,2,0,0.759547,0.000000,14.038934,-1.000000,45
3,0,6,2,0,0,50,5,8,1,0,0,5,0,0,0,0,93,3,0,1.000000,0.000000,15.293596,-1.000000,43
3,0,7,2,0,0,49,5,8,1,0,0,5,0,0,0,0,92,2,0,1.000000,0.000000,18.936855,-1.000000,43
3,0,8,2,0,0,48,5,8,1,0,0,5,0,0,0,0,91,1,0,1.000000,11.101458,20.065702,-1.000000,43
3,0,9,2,0,0,53,3,8,0,0,0,1,0,0,0,0,88,4,0,0.333333,0.000000,10.791277,-1.000000,42
3,0,11,4,0,0,44,5,7,0,0,0,3,0,0,0,0,69,8,0,0.200911,0.000000,0.153871,-1.000000,44
3,0,15,4,0,0,16,5,2,0,0,0,0,0,0,0,0,57,4,0,0.178868,0.000000,-0.533956,-1.000000,44
3,0,17,4,0,0,13,5,2,1,0,0,5,0,0,0,0,56,3,0,0.201065,0.000000,7.540737,-1.000000,44
3,0,18,4,0,0,17,5,2,0,0,0,1,0,0,0,0,53,2,0,0.177362,0.000000,8.982981,-1.000000,43
3,0,20,0,0,0,53,1,8,1,0,0,1,0,0,0,0,95,1,0,1.000000,7.836684,24.111073,-1.000000,38
3,0,21,0,0,1,-1,-1,8,1,1,0,-1,0,0,0,0,38,0,1,1.000000,0.000000,0.000000,1.000000,38
3,0,22,0,0,0,47,5,7,1,0,0,5,0,0,0,0,92,3,0,1.000000,0.000000,16.501219,-1.000000,37
3,0,23,0,0,0,43,5,7,1,0,0,5,0,0,0,0,91,2,0,1.000000,0.000000,20.144602,-1.000000,37
3,0,24,0,0,0,46,5,7,1,0,0,5,0,0,0,0,88,1,0,1.000000,11.354313,21.282373,-1.000000,36
3,0,25,0,0,0,44,3,7,1,0,0,3,0,0,0,0,87,2,0,0.331842,0.000000,11.766013,-1.000000,36
3,0,26,0,0,0,45,1,7,0,0,0,3,0,0,0,0,85,1,0,0.349447,0.321144,15.787392,-1.000000,35
3,0,31,4,0,0,6,5,1,0,0,0,2,0,0,0,0,45,15,0,0.181489,0.000000,0.080132,-1.000000,38
3,0,33,4,0,0,9,5,1,0,0,0,3,0,0,0,0,43,3,0,0.565924,0.000000,12.403622,-1.000000,38
3,0,36,4,0,0,31,5,5,0,0,0,1,0,0,0,0,30,10,0,0.178215,0.000000,0.151164,-1.000000,38
3,0,39,2,0,0,31,3,5,0,0,0,1,0,0,0,0,67,1,0,0.298878,0.317264,6.714473,-1.000000,31
3,0,49,2,0,0,31,1,5,1,0,0,1,0,0,0,0,66,1,0,0.516896,3.391211,9.687047,-1.000000,26
3,0,50,2,0,0,34,5,5,0,0,0,0,0,0,0,0,65,3,0,0.146692,0.000000,7.646792,-1.000000,25
3,0,53,4,0,0,31,5,5,1,0,0,5,0,0,0,0,27,1,0,1.000000,8.972088,18.035004,-1.000000,30
3,0,54,4,0,0,33,5,5,0,0,0,2,0,0,0,0,26,3,0,0.465042,0.000000,10.523637,-1.000000,30
3,0,58,4,0,0,33,5,5,1,0,0,5,0,0,0,0,24,3,0,1.000000,0.000000,17.960022,-1.000000,29
3,0,59,4,0,0,30,5,5,1,0,0,5,0,0,0,0,23,2,0,1.000000,0.000000,19.168627,-1.000000,29
3,0,60,4,0,0,31,5,5,1,0,0,5,0,0,0,0,20,1,0,1.000000,12.829694,21.547810,-1.000000,28
3,0,61,4,0,0,34,1,5,0,1,0,0,0,0,0,0,19,1,0,0.388404,0.885219,12.397747,-1.000000,28
3,0,63,2,0,0,34,3,5,0,1,0,0,0,0,0,0,60,1,0,0.315204,4.428700,14.081300,-1.000000,24
3,0,64,0,0,1,-1,-1,5,1,1,0,-1,0,0,0,0,22,0,2,1.000000,0.000000,0.000000,1.000000,22
3,0,67,2,0,0,41,3,6,1,0,0,3,0,0,0,0,56,4,0,0.448515,0.000000,2.396862,-1.000000,19
3,0,68,2,0,0,37,1,6,1,0,0,1,0,0,0,0,53,1,0,0.428571,0.845534,9.942266,-1.000000,18
3,0,69,2,0,0,40,3,6,0,0,0,1,0,0,0,0,51,3,0,0.244475,0.000000,10.251104,-1.000000,17
3,0,74,0,0,0,20,1,3,0,0,0,2,0,0,0,0,42,4,0,0.315677,0.000000,0.924951,-1.000000,17
3,0,77,2,0,0,18,1,3,0,0,0,0,0,0,0,0,42,10,0,0.231680,0.000000,4.474583,-1.000000,14
3,0,83,2,0,0,29,5,4,1,0,0,5,0,0,0,0,26,4,0,0.491233,0.000000,2.916031,-1.000000,9
3,0,84,2,0,0,25,5,4,1,0,0,5,0,0,0,0,23,3,0,0.419924,0.000000,11.289848,-1.000000,8
3,0,85,2,0,0,27,5,4,1,0,0,5,0,0,0,0,20,2,0,0.325410,0.000000,12.419632,-1.000000,7
3,0,86,2,0,0,28,3,4,0,1,0,0,0,0,0,0,17,2,0,0.194213,0.000000,14.033348,-1.000000,6
3,0,88,0,0,0,24,1,4,0,1,0,2,0,0,0,0,19,2,0,0.006185,0.000000,8.818289,-1.000000,7
3,0,89,2,0,1,-1,-1,4,1,1,0,-1,0,0,0,0,5,0,1,1.000000,0.000000,0.000000,1.000000,5
3,0,91,2,0,0,0,1,0,1,0,0,1,0,0,0,0,12,1,0,0.849012,7.461070,9.548570,-1.000000,5
3,0,92,2,0,0,1,3,0,1,0,0,3,0,0,0,0,8,4,0,0.250000,0.000000,10.273028,-1.000000,4
3,0,93,2,0,0,2,5,0,0,0,0,4,0,0,0,0,3,3,0,0.333333,0.000000,13.018450,-1.000000,3
3,0,97,2,0,0,0,5,0,1,0,0,5,0,0,0,0,3,3,0,1.000000,0.000000,20.625013,-1.000000,3
3,0,98,2,0,0,1,5,0,1,0,0,5,0,0,0,0,2,2,0,1.000000,0.000000,21.919634,-1.000000,3
3,0,99,2,0,0,4,5,0,1,0,0,5,0,0,0,0,3,0,0,-1.000000,0.000000,0.000000,-1.000000,3
3,0,100,0,0,1,-1,-1,0,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
3,1,1,5,1,0,52,4,8,0,0,0,2,0,0,0,0,98,4,0,0.476089,0.000000,1.510646,-1.000000,45
3,1,3,5,1,0,50,4,8,1,0,0,4,0,0,0,0,96,2,0,0.861678,0.000000,14.521085,-1.000000,45
3,1,4,5,1,0,49,4,8,1,0,0,4,0,0,0,0,93,1,0,0.397046,2.921209,10.188760,-1.000000,44
3,1,5,5,1,0,53,2,8,0,0,0,1,0,0,0,0,90,6,0,0.250000,0.000000,8.839922,-1.000000,43
3,1,10,3,1,0,37,4,6,0,0,0,1,0,0,0,0,63,3,0,0.179487,0.000000,-0.149622,-1.000000,42
3,1,12,5,1,0,47,4,7,1,0,0,4,0,0,0,0,83,4,0,0.466036,0.000000,1.700356,-1.000000,43
3,1,13,5,1,0,46,4,7,1,0,0,4,0,0,0,0,80,3,0,0.244123,0.000000,8.308702,-1.000000,42
3,1,14,5,1,0,45,4,7,0,0,0,3,0,0,0,0,77,2,0,0.214594,0.000000,9.875532,-1.000000,41
3,1,16,5,1,0,42,4,7,0,0,0,0,0,0,0,0,75,1,0,0.173828,1.637748,10.182015,-1.000000,41
3,1,19,5,1,0,45,0,7,0,0,0,3,0,0,0,0,60,3,0,0.263027,0.000000,8.609655,-1.000000,41
3,1,27,1,1,0,13,4,2,1,0,0,4,0,0,0,0,63,1,0,1.000000,6.136703,10.134401,-1.000000,35
3,1,28,1,1,0,15,4,2,1,0,0,4,0,0,0,0,62,3,0,0.681060,0.000000,12.540965,-1.000000,35
3,1,29,1,1,0,12,4,2,1,0,0,4,0,0,0,0,59,2,0,0.384203,0.000000,10.424662,-1.000000,34
3,1,30,1,1,0,14,4,2,0,0,0,3,0,0,0,0,56,1,0,0.334583,1.763166,12.198240,-1.000000,33
3,1,32,5,1,0,11,4,1,0,0,0,3,0,0,0,0,53,4,0,0.390374,0.000000,2.046474,-1.000000,35
3,1,34,5,1,0,10,4,1,1,0,0,4,0,0,0,0,51,2,0,0.821716,0.000000,14.949392,-1.000000,35
3,1,35,5,1,0,7,4,1,0,0,0,0,0,0,0,0,48,1,0,0.195771,2.736681,9.712939,-1.000000,34
3,1,37,5,1,0,6,2,1,1,0,0,2,0,1,0,0,46,4,0,0.270288,0.000000,7.142852,-1.000000,34
3,1,38,5,1,0,11,2,1,0,0,0,3,0,1,0,0,44,3,0,0.243843,0.000000,8.522975,-1.000000,33
3,1,40,3,1,0,46,0,7,1,0,0,0,0,0,0,0,38,5,0,1.000000,0.000000,15.014828,-1.000000,31
3,1,41,3,1,0,44,0,7,1,0,0,0,0,0,0,0,37,4,0,1.000000,0.000000,18.885946,-1.000000,31
3,1,42,3,1,0,43,0,7,1,0,0,0,0,0,0,0,36,3,0,1.000000,0.000000,20.012108,-1.000000,31
3,1,43,3,1,0,42,0,7,1,0,0,0,0,0,0,0,35,2,0,1.000000,0.000000,21.134981,-1.000000,31
3,1,44,3,1,0,47,0,7,1,0,0,0,0,0,0,0,33,1,0,1.000000,13.303506,26.722237,-1.000000,30
3,1,45,1,1,1,-1,-1,7,1,1,0,-1,0,0,0,0,30,0,1,1.000000,0.000000,0.000000,1.000000,30
3,1,46,3,1,0,7,0,1,1,0,0,0,0,0,0,0,32,1,0,0.357526,0.229972,13.298143,-1.000000,30
3,1,47,3,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,29,0,8,1.000000,0.000000,0.000000,1.000000,29
3,1,48,3,1,0,17,2,2,0,0,0,1,0,1,0,0,27,2,0,0.062808,0.000000,9.102474,-1.000000,28
3,1,51,5,1,0,31,2,5,1,0,0,2,0,0,0,0,36,1,0,1.000000,2.497126,11.918956,-1.000000,27
3,1,52,5,1,0,34,4,5,0,0,0,0,0,0,0,0,35,1,0,0.839130,3.046764,17.643679,-1.000000,27
3,1,55,5,1,0,31,4,5,1,0,0,4,0,0,0,0,34,1,0,1.000000,3.225109,20.986940,-1.000000,27
3,1,56,5,1,0,33,2,5,1,0,0,2,0,0,0,0,33,1,0,0.991587,1.277628,18.369928,-1.000000,27
3,1,57,5,1,0,35,4,5,0,0,0,2,0,0,0,0,31,2,0,0.757873,0.000000,18.113468,-1.000000,26
3,1,62,1,1,0,14,2,2,0,0,0,3,0,0,0,0,40,1,0,0.148644,0.114676,11.632213,-1.000000,23
3,1,65,3,1,0,16,2,2,0,0,0,0,0,1,0,0,26,1,0,0.054053,0.005798,11.223198,-1.000000,22
3,1,66,3,1,1,-1,-1,2,0,0,0,-1,0,0,0,0,22,0,8,0.878918,0.000000,0.000000,0.878918,22
3,1,70,3,1,0,37,2,6,1,0,0,2,0,0,0,0,22,3,0,1.000000,0.000000,16.850466,-1.000000,19
3,1,71,3,1,0,39,2,6,1,0,0,2,0,0,0,0,21,2,0,1.000000,0.000000,20.465813,-1.000000,19
3,1,72,3,1,0,41,2,6,1,0,0,2,0,0,0,0,18,1,0,1.000000,14.355195,24.171831,-1.000000,18
3,1,73,3,1,0,40,0,6,0,1,0,1,0,0,0,0,17,1,0,0.285714,1.890877,14.242633,-1.000000,18
3,1,75,1,1,0,38,2,6,0,1,0,3,0,0,0,0,29,2,0,0.161293,0.000000,10.308312,-1.000000,16
3,1,76,3,1,1,-1,-1,6,1,1,0,-1,0,0,0,0,17,0,1,1.000000,0.000000,0.000000,1.000000,17
3,1,78,1,1,0,20,2,3,1,0,0,2,0,0,0,0,22,1,0,0.960395,0.168213,10.789976,-1.000000,14
3,1,79,1,1,0,18,0,3,1,0,0,0,0,0,0,0,20,1,0,0.890204,4.067952,19.093157,-1.000000,13
3,1,80,1,1,0,19,0,3,1,0,0,0,0,0,0,0,18,2,0,0.308117,0.000000,16.658401,-1.000000,12
3,1,81,1,1,1,-1,-1,3,1,1,0,-1,0,0,0,0,11,0,0,1.000000,0.000000,0.000000,1.000000,11
3,1,82,1,1,0,1,2,0,0,0,0,3,0,0,0,0,15,5,0,0.272727,0.000000,0.866080,-1.000000,11
3,1,87,3,1,0,0,0,0,0,0,0,1,0,0,0,0,15,5,0,0.277053,0.000000,5.212879,-1.000000,8
3,1,90,1,1,0,2,2,0,0,0,0,4,0,0,0,0,14,4,0,0.250000,0.000000,7.924939,-1.000000,5
3,1,94,5,1,0,0,2,0,1,0,0,2,0,0,0,0,10,2,0,1.000000,0.000000,16.765223,-1.000000,3
3,1,95,5,1,0,1,2,0,1,0,0,2,0,0,0,0,9,1,0,1.000000,7.617664,19.922688,-1.000000,3
3,1,96,5,1,0,3,2,0,0,0,0,0,0,0,0,0,8,2,0,0.500004,0.000000,13.012895,-1.000000,3
4,0,1,0,0,0,44,5,7,1,0,0,5,0,0,0,0,81,3,0,0.177806,0.000000,-0.113591,-1.000000,45
4,0,2,0,0,0,42,5,7,0,0,0,1,0,0,0,0,78,2,0,0.157767,0.000000,9.562357,-1.000000,44
4,0,4,4,0,0,12,5,2,0,0,0,2,0,0,0,0,62,3,0,0.687617,0.000000,5.387331,-1.000000,44
4,0,8,2,0,0,13,5,2,1,0,0,5,0,0,0,0,58,2,0,1.000000,0.000000,15.420207,-1.000000,42
4,0,9,2,0,0,15,5,2,1,0,0,5,0,0,0,0,57,1,0,1.000000,3.207841,19.053017,-1.000000,42
4,0,10,2,0,0,17,5,2,1,0,0,5,0,0,0,0,56,2,0,0.917273,0.000000,16.810728,-1.000000,42
4,0,11,2,0,0,14,5,2,1,0,0,5,0,0,0,0,53,1,0,0.706375,2.398450,15.003263,-1.000000,41
4,0,12,2,0,0,16,1,2,0,0,0,3,0,0,0,0,50,2,0,0.500000,0.000000,17.284954,-1.000000,40
4,0,19,4,0,0,18,5,3,0,0,0,0,0,0,0,0,51,3,0,0.177593,0.000000,0.907494,-1.000000,36
4,0,22,4,0,0,19,5,3,1,0,0,5,0,0,0,0,50,2,0,1.000000,0.000000,19.474037,-1.000000,36
4,0,23,4,0,0,23,5,3,1,0,0,5,0,0,0,0,47,1,0,1.000000,13.255550,21.304609,-1.000000,35
4,0,24,4,0,0,18,3,3,0,0,0,0,0,0,0,0,46,2,0,0.287836,0.000000,10.527816,-1.000000,35
4,0,36,2,0,0,34,5,5,0,0,0,0,0,0,0,0,48,3,0,0.184106,0.000000,-1.471759,-1.000000,30
4,0,38,4,0,0,51,5,8,1,0,0,5,0,0,0,0,41,4,0,0.452294,0.000000,0.669048,-1.000000,33
4,0,39,4,0,0,50,5,8,1,0,0,5,0,0,0,0,38,3,0,0.218246,0.000000,7.006796,-1.000000,32
4,0,40,4,0,0,49,5,8,0,0,0,2,0,0,0,0,35,2,0,0.175849,0.000000,8.406216,-1.000000,31
4,0,42,2,0,0,53,1,8,1,0,0,1,0,0,0,0,39,1,0,0.304499,0.226318,10.810793,-1.000000,28
4,0,43,2,0,1,-1,-1,8,1,1,0,-1,0,0,0,0,27,0,2,1.000000,0.000000,0.000000,1.000000,27
4,0,44,2,0,0,34,1,5,0,0,0,0,0,0,0,0,34,1,0,0.221204,0.079110,5.156970,-1.000000,26
4,0,46,4,0,0,24,5,4,1,0,0,5,0,0,0,0,27,4,0,0.400458,0.000000,1.578321,-1.000000,28
4,0,47,4,0,0,26,5,4,0,0,0,2,0,0,0,0,24,3,0,0.136245,0.000000,8.311007,-1.000000,27
4,0,49,4,0,0,28,5,4,0,0,0,0,0,0,0,0,23,2,0,0.062002,0.000000,8.287397,-1.000000,27
4,0,51,4,0,0,29,5,4,0,0,0,3,0,0,0,0,22,1,0,0.042964,0.176266,8.071902,-1.000000,27
4,0,53,4,0,0,26,1,4,0,0,0,2,0,0,0,0,21,3,0,0.209863,0.000000,7.945661,-1.000000,27
4,0,55,4,0,0,26,3,4,0,0,0,2,0,0,0,0,20,1,0,0.417807,0.260532,8.819712,-1.000000,27
4,0,62,0,0,0,25,3,4,1,0,0,3,0,0,0,0,42,4,0,1.000000,0.000000,15.759873,-1.000000,21
4,0,63,0,0,0,29,3,4,1,0,0,3,0,0,0,0,41,3,0,1.000000,0.000000,19.568222,-1.000000,21
4,0,64,0,0,0,27,3,4,1,0,0,3,0,0,0,0,39,2,0,1.000000,0.000000,20.923166,-1.000000,20
